filename,first_commit,latest_commit,forecast_date,source,indicator,model,diff,retrospective
2024-06-13-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-06-13,survstat,influenza,KIT-simple_nowcast,125 days,True
2024-06-20-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-06-20,survstat,influenza,KIT-simple_nowcast,118 days,True
2024-06-27-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-06-27,survstat,influenza,KIT-simple_nowcast,111 days,True
2024-07-04-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-07-04,survstat,influenza,KIT-simple_nowcast,104 days,True
2024-07-11-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-07-11,survstat,influenza,KIT-simple_nowcast,97 days,True
2024-07-18-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-07-18,survstat,influenza,KIT-simple_nowcast,90 days,True
2024-07-25-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-07-25,survstat,influenza,KIT-simple_nowcast,83 days,True
2024-08-01-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-08-01,survstat,influenza,KIT-simple_nowcast,76 days,True
2024-08-08-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-08-08,survstat,influenza,KIT-simple_nowcast,69 days,True
2024-08-15-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-08-15,survstat,influenza,KIT-simple_nowcast,62 days,True
2024-08-22-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-08-22,survstat,influenza,KIT-simple_nowcast,55 days,True
2024-08-29-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-08-29,survstat,influenza,KIT-simple_nowcast,48 days,True
2024-09-05-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-09-05,survstat,influenza,KIT-simple_nowcast,41 days,True
2024-09-12-survstat-influenza-KIT-simple_nowcast.csv,2024-09-13,2024-10-16,2024-09-12,survstat,influenza,KIT-simple_nowcast,34 days,True
2024-09-19-survstat-influenza-KIT-simple_nowcast.csv,2024-09-20,2024-10-16,2024-09-19,survstat,influenza,KIT-simple_nowcast,27 days,True
2024-09-26-survstat-influenza-KIT-simple_nowcast.csv,2024-09-30,2024-10-16,2024-09-26,survstat,influenza,KIT-simple_nowcast,20 days,True
2024-10-03-survstat-influenza-KIT-simple_nowcast.csv,2024-10-04,2024-10-16,2024-10-03,survstat,influenza,KIT-simple_nowcast,13 days,True
2024-10-10-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2024-10-10,survstat,influenza,KIT-simple_nowcast,6 days,True
2024-10-17-survstat-influenza-KIT-simple_nowcast.csv,2024-10-18,2024-10-18,2024-10-17,survstat,influenza,KIT-simple_nowcast,1 days,False
2024-10-24-survstat-influenza-KIT-simple_nowcast.csv,2024-10-25,2024-10-25,2024-10-24,survstat,influenza,KIT-simple_nowcast,1 days,False
2024-10-31-survstat-influenza-KIT-simple_nowcast.csv,2024-11-01,2024-11-01,2024-10-31,survstat,influenza,KIT-simple_nowcast,1 days,False
2024-11-07-survstat-influenza-KIT-simple_nowcast.csv,2024-11-08,2024-11-08,2024-11-07,survstat,influenza,KIT-simple_nowcast,1 days,False
2024-11-14-survstat-influenza-KIT-simple_nowcast.csv,2024-11-15,2024-11-15,2024-11-14,survstat,influenza,KIT-simple_nowcast,1 days,False
2024-11-21-survstat-influenza-KIT-simple_nowcast.csv,2024-11-22,2024-11-22,2024-11-21,survstat,influenza,KIT-simple_nowcast,1 days,False
2024-11-28-survstat-influenza-KIT-simple_nowcast.csv,2024-11-29,2024-11-29,2024-11-28,survstat,influenza,KIT-simple_nowcast,1 days,False
2024-12-05-survstat-influenza-KIT-simple_nowcast.csv,2024-12-11,2024-12-11,2024-12-05,survstat,influenza,KIT-simple_nowcast,6 days,True
2024-12-12-survstat-influenza-KIT-simple_nowcast.csv,2024-12-13,2024-12-13,2024-12-12,survstat,influenza,KIT-simple_nowcast,1 days,False
2024-12-19-survstat-influenza-KIT-simple_nowcast.csv,2024-12-20,2024-12-20,2024-12-19,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-01-09-survstat-influenza-KIT-simple_nowcast.csv,2025-01-11,2025-01-11,2025-01-09,survstat,influenza,KIT-simple_nowcast,2 days,False
2025-01-16-survstat-influenza-KIT-simple_nowcast.csv,2025-01-17,2025-01-17,2025-01-16,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-01-23-survstat-influenza-KIT-simple_nowcast.csv,2025-01-24,2025-01-24,2025-01-23,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-01-30-survstat-influenza-KIT-simple_nowcast.csv,2025-01-31,2025-01-31,2025-01-30,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-02-06-survstat-influenza-KIT-simple_nowcast.csv,2025-02-07,2025-02-07,2025-02-06,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-02-13-survstat-influenza-KIT-simple_nowcast.csv,2025-02-14,2025-02-14,2025-02-13,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-02-20-survstat-influenza-KIT-simple_nowcast.csv,2025-02-21,2025-02-21,2025-02-20,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-02-27-survstat-influenza-KIT-simple_nowcast.csv,2025-02-28,2025-02-28,2025-02-27,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-03-06-survstat-influenza-KIT-simple_nowcast.csv,2025-03-07,2025-03-07,2025-03-06,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-03-13-survstat-influenza-KIT-simple_nowcast.csv,2025-03-14,2025-03-14,2025-03-13,survstat,influenza,KIT-simple_nowcast,1 days,False
2025-03-20-survstat-influenza-KIT-simple_nowcast.csv,2025-03-26,2025-03-26,2025-03-20,survstat,influenza,KIT-simple_nowcast,6 days,True
2025-03-27-survstat-influenza-KIT-simple_nowcast.csv,2025-03-28,2025-03-28,2025-03-27,survstat,influenza,KIT-simple_nowcast,1 days,False
2024-10-17-survstat-influenza-MPIDS-PS_embedding.csv,2024-10-18,2024-10-18,2024-10-17,survstat,influenza,MPIDS-PS_embedding,1 days,False
2024-01-11-survstat-influenza-RIVM-GAM.csv,2024-01-12,2024-01-12,2024-01-11,survstat,influenza,RIVM-GAM,1 days,False
2024-01-18-survstat-influenza-RIVM-GAM.csv,2024-01-19,2024-01-19,2024-01-18,survstat,influenza,RIVM-GAM,1 days,False
2024-01-25-survstat-influenza-RIVM-GAM.csv,2024-01-26,2024-01-26,2024-01-25,survstat,influenza,RIVM-GAM,1 days,False
2024-02-01-survstat-influenza-RIVM-GAM.csv,2024-02-02,2024-02-02,2024-02-01,survstat,influenza,RIVM-GAM,1 days,False
2024-02-08-survstat-influenza-RIVM-GAM.csv,2024-02-09,2024-02-09,2024-02-08,survstat,influenza,RIVM-GAM,1 days,False
2024-02-15-survstat-influenza-RIVM-GAM.csv,2024-02-16,2024-02-16,2024-02-15,survstat,influenza,RIVM-GAM,1 days,False
2024-02-22-survstat-influenza-RIVM-GAM.csv,2024-02-23,2024-02-23,2024-02-22,survstat,influenza,RIVM-GAM,1 days,False
2024-02-29-survstat-influenza-RIVM-GAM.csv,2024-03-01,2024-03-01,2024-02-29,survstat,influenza,RIVM-GAM,1 days,False
2024-03-07-survstat-influenza-RIVM-GAM.csv,2024-03-08,2024-03-08,2024-03-07,survstat,influenza,RIVM-GAM,1 days,False
2024-03-14-survstat-influenza-RIVM-GAM.csv,2024-03-17,2024-03-17,2024-03-14,survstat,influenza,RIVM-GAM,3 days,False
2024-03-21-survstat-influenza-RIVM-GAM.csv,2024-03-22,2024-03-22,2024-03-21,survstat,influenza,RIVM-GAM,1 days,False
2024-03-28-survstat-influenza-RIVM-GAM.csv,2024-03-29,2024-03-29,2024-03-28,survstat,influenza,RIVM-GAM,1 days,False
2024-04-04-survstat-influenza-RIVM-GAM.csv,2024-04-04,2024-04-04,2024-04-04,survstat,influenza,RIVM-GAM,0 days,False
2024-04-11-survstat-influenza-RIVM-GAM.csv,2024-04-12,2024-04-12,2024-04-11,survstat,influenza,RIVM-GAM,1 days,False
2024-04-18-survstat-influenza-RIVM-GAM.csv,2024-04-19,2024-04-19,2024-04-18,survstat,influenza,RIVM-GAM,1 days,False
2024-04-25-survstat-influenza-RIVM-GAM.csv,2024-04-26,2024-04-26,2024-04-25,survstat,influenza,RIVM-GAM,1 days,False
2024-05-02-survstat-influenza-RIVM-GAM.csv,2024-05-03,2024-05-03,2024-05-02,survstat,influenza,RIVM-GAM,1 days,False
2024-05-09-survstat-influenza-RIVM-GAM.csv,2024-05-10,2024-05-10,2024-05-09,survstat,influenza,RIVM-GAM,1 days,False
2024-05-16-survstat-influenza-RIVM-GAM.csv,2024-05-17,2024-05-17,2024-05-16,survstat,influenza,RIVM-GAM,1 days,False
2024-05-23-survstat-influenza-RIVM-GAM.csv,2024-05-24,2024-05-24,2024-05-23,survstat,influenza,RIVM-GAM,1 days,False
2024-05-30-survstat-influenza-RIVM-GAM.csv,2024-05-31,2024-05-31,2024-05-30,survstat,influenza,RIVM-GAM,1 days,False
2024-06-06-survstat-influenza-RIVM-GAM.csv,2024-06-07,2024-06-07,2024-06-06,survstat,influenza,RIVM-GAM,1 days,False
2024-06-13-survstat-influenza-RIVM-GAM.csv,2024-06-14,2024-06-14,2024-06-13,survstat,influenza,RIVM-GAM,1 days,False
2024-06-20-survstat-influenza-RIVM-GAM.csv,2024-06-21,2024-06-21,2024-06-20,survstat,influenza,RIVM-GAM,1 days,False
2024-09-12-survstat-influenza-RIVM-GAM.csv,2024-09-13,2024-09-13,2024-09-12,survstat,influenza,RIVM-GAM,1 days,False
2024-09-19-survstat-influenza-RIVM-GAM.csv,2024-09-20,2024-09-20,2024-09-19,survstat,influenza,RIVM-GAM,1 days,False
2024-09-26-survstat-influenza-RIVM-GAM.csv,2024-09-27,2024-09-27,2024-09-26,survstat,influenza,RIVM-GAM,1 days,False
2024-10-03-survstat-influenza-RIVM-GAM.csv,2024-10-04,2024-10-04,2024-10-03,survstat,influenza,RIVM-GAM,1 days,False
2024-10-10-survstat-influenza-RIVM-GAM.csv,2024-10-11,2024-10-11,2024-10-10,survstat,influenza,RIVM-GAM,1 days,False
2024-10-17-survstat-influenza-RIVM-GAM.csv,2024-10-18,2024-10-18,2024-10-17,survstat,influenza,RIVM-GAM,1 days,False
2024-10-24-survstat-influenza-RIVM-GAM.csv,2024-10-25,2024-10-25,2024-10-24,survstat,influenza,RIVM-GAM,1 days,False
2024-10-31-survstat-influenza-RIVM-GAM.csv,2024-11-01,2024-11-01,2024-10-31,survstat,influenza,RIVM-GAM,1 days,False
2024-11-07-survstat-influenza-RIVM-GAM.csv,2024-11-08,2024-11-08,2024-11-07,survstat,influenza,RIVM-GAM,1 days,False
2024-11-14-survstat-influenza-RIVM-GAM.csv,2024-11-15,2024-11-15,2024-11-14,survstat,influenza,RIVM-GAM,1 days,False
2024-11-28-survstat-influenza-RIVM-GAM.csv,2024-11-29,2024-11-29,2024-11-28,survstat,influenza,RIVM-GAM,1 days,False
2024-12-05-survstat-influenza-RIVM-GAM.csv,2024-12-06,2024-12-06,2024-12-05,survstat,influenza,RIVM-GAM,1 days,False
2024-12-12-survstat-influenza-RIVM-GAM.csv,2024-12-13,2024-12-13,2024-12-12,survstat,influenza,RIVM-GAM,1 days,False
2024-12-19-survstat-influenza-RIVM-GAM.csv,2024-12-20,2024-12-20,2024-12-19,survstat,influenza,RIVM-GAM,1 days,False
2025-01-09-survstat-influenza-RIVM-GAM.csv,2025-01-10,2025-01-10,2025-01-09,survstat,influenza,RIVM-GAM,1 days,False
2025-01-16-survstat-influenza-RIVM-GAM.csv,2025-01-17,2025-01-17,2025-01-16,survstat,influenza,RIVM-GAM,1 days,False
2025-01-23-survstat-influenza-RIVM-GAM.csv,2025-01-24,2025-01-24,2025-01-23,survstat,influenza,RIVM-GAM,1 days,False
2025-01-30-survstat-influenza-RIVM-GAM.csv,2025-01-31,2025-01-31,2025-01-30,survstat,influenza,RIVM-GAM,1 days,False
2025-02-06-survstat-influenza-RIVM-GAM.csv,2025-02-07,2025-02-07,2025-02-06,survstat,influenza,RIVM-GAM,1 days,False
2025-02-13-survstat-influenza-RIVM-GAM.csv,2025-02-14,2025-02-14,2025-02-13,survstat,influenza,RIVM-GAM,1 days,False
2025-02-20-survstat-influenza-RIVM-GAM.csv,2025-02-21,2025-02-21,2025-02-20,survstat,influenza,RIVM-GAM,1 days,False
2025-02-27-survstat-influenza-RIVM-GAM.csv,2025-02-28,2025-02-28,2025-02-27,survstat,influenza,RIVM-GAM,1 days,False
2025-03-06-survstat-influenza-RIVM-GAM.csv,2025-03-07,2025-03-07,2025-03-06,survstat,influenza,RIVM-GAM,1 days,False
2025-03-13-survstat-influenza-RIVM-GAM.csv,2025-03-14,2025-03-14,2025-03-13,survstat,influenza,RIVM-GAM,1 days,False
2025-03-20-survstat-influenza-RIVM-GAM.csv,2025-03-21,2025-03-21,2025-03-20,survstat,influenza,RIVM-GAM,1 days,False
2025-03-27-survstat-influenza-RIVM-GAM.csv,2025-03-28,2025-03-28,2025-03-27,survstat,influenza,RIVM-GAM,1 days,False
2025-04-03-survstat-influenza-RIVM-GAM.csv,2025-04-04,2025-04-04,2025-04-03,survstat,influenza,RIVM-GAM,1 days,False
2025-04-10-survstat-influenza-RIVM-GAM.csv,2025-04-11,2025-04-11,2025-04-10,survstat,influenza,RIVM-GAM,1 days,False
2025-04-24-survstat-influenza-RIVM-GAM.csv,2025-04-25,2025-04-25,2025-04-24,survstat,influenza,RIVM-GAM,1 days,False
2025-05-01-survstat-influenza-RIVM-GAM.csv,2025-05-02,2025-05-02,2025-05-01,survstat,influenza,RIVM-GAM,1 days,False
2025-05-08-survstat-influenza-RIVM-GAM.csv,2025-05-09,2025-05-09,2025-05-08,survstat,influenza,RIVM-GAM,1 days,False
2025-05-15-survstat-influenza-RIVM-GAM.csv,2025-05-16,2025-05-16,2025-05-15,survstat,influenza,RIVM-GAM,1 days,False
2025-05-22-survstat-influenza-RIVM-GAM.csv,2025-05-23,2025-05-23,2025-05-22,survstat,influenza,RIVM-GAM,1 days,False
2025-05-29-survstat-influenza-RIVM-GAM.csv,2025-05-30,2025-05-30,2025-05-29,survstat,influenza,RIVM-GAM,1 days,False
2025-06-05-survstat-influenza-RIVM-GAM.csv,2025-06-06,2025-06-06,2025-06-05,survstat,influenza,RIVM-GAM,1 days,False
2025-06-12-survstat-influenza-RIVM-GAM.csv,2025-06-13,2025-06-13,2025-06-12,survstat,influenza,RIVM-GAM,1 days,False
2025-06-19-survstat-influenza-RIVM-GAM.csv,2025-06-20,2025-06-20,2025-06-19,survstat,influenza,RIVM-GAM,1 days,False
2025-06-26-survstat-influenza-RIVM-GAM.csv,2025-06-27,2025-06-27,2025-06-26,survstat,influenza,RIVM-GAM,1 days,False
2025-07-03-survstat-influenza-RIVM-GAM.csv,2025-07-04,2025-07-04,2025-07-03,survstat,influenza,RIVM-GAM,1 days,False
2025-07-10-survstat-influenza-RIVM-GAM.csv,2025-07-11,2025-07-11,2025-07-10,survstat,influenza,RIVM-GAM,1 days,False
2025-07-17-survstat-influenza-RIVM-GAM.csv,2025-07-18,2025-07-18,2025-07-17,survstat,influenza,RIVM-GAM,1 days,False
2025-07-24-survstat-influenza-RIVM-GAM.csv,2025-07-25,2025-07-25,2025-07-24,survstat,influenza,RIVM-GAM,1 days,False
2025-07-31-survstat-influenza-RIVM-GAM.csv,2025-08-01,2025-08-01,2025-07-31,survstat,influenza,RIVM-GAM,1 days,False
2025-08-14-survstat-influenza-RIVM-GAM.csv,2025-08-15,2025-08-15,2025-08-14,survstat,influenza,RIVM-GAM,1 days,False
2025-08-21-survstat-influenza-RIVM-GAM.csv,2025-08-22,2025-08-22,2025-08-21,survstat,influenza,RIVM-GAM,1 days,False
2025-08-28-survstat-influenza-RIVM-GAM.csv,2025-08-29,2025-08-29,2025-08-28,survstat,influenza,RIVM-GAM,1 days,False
2025-09-04-survstat-influenza-RIVM-GAM.csv,2025-09-05,2025-09-05,2025-09-04,survstat,influenza,RIVM-GAM,1 days,False
2025-09-11-survstat-influenza-RIVM-GAM.csv,2025-09-12,2025-09-12,2025-09-11,survstat,influenza,RIVM-GAM,1 days,False
2025-09-18-survstat-influenza-RIVM-GAM.csv,2025-09-19,2025-09-19,2025-09-18,survstat,influenza,RIVM-GAM,1 days,False
2025-09-25-survstat-influenza-RIVM-GAM.csv,2025-09-26,2025-09-26,2025-09-25,survstat,influenza,RIVM-GAM,1 days,False
2025-10-02-survstat-influenza-RIVM-GAM.csv,2025-10-03,2025-10-03,2025-10-02,survstat,influenza,RIVM-GAM,1 days,False
2025-10-09-survstat-influenza-RIVM-GAM.csv,2025-10-10,2025-10-10,2025-10-09,survstat,influenza,RIVM-GAM,1 days,False
2025-10-16-survstat-influenza-RIVM-GAM.csv,2025-10-17,2025-10-17,2025-10-16,survstat,influenza,RIVM-GAM,1 days,False
2025-10-23-survstat-influenza-RIVM-GAM.csv,2025-10-24,2025-10-24,2025-10-23,survstat,influenza,RIVM-GAM,1 days,False
2025-10-30-survstat-influenza-RIVM-GAM.csv,2025-10-31,2025-10-31,2025-10-30,survstat,influenza,RIVM-GAM,1 days,False
2024-10-17-survstat-pneumococcal-MPIDS-PS_embedding.csv,2024-10-18,2024-10-18,2024-10-17,survstat,pneumococcal,MPIDS-PS_embedding,1 days,False
2023-11-09-survstat-rsv-HZI-ODEmodel.csv,2023-12-08,2023-12-08,2023-11-09,survstat,rsv,HZI-ODEmodel,29 days,True
2023-11-16-survstat-rsv-HZI-ODEmodel.csv,2023-12-08,2023-12-08,2023-11-16,survstat,rsv,HZI-ODEmodel,22 days,True
2023-11-23-survstat-rsv-HZI-ODEmodel.csv,2023-12-08,2023-12-08,2023-11-23,survstat,rsv,HZI-ODEmodel,15 days,True
2023-11-30-survstat-rsv-HZI-ODEmodel.csv,2023-12-07,2023-12-07,2023-11-30,survstat,rsv,HZI-ODEmodel,7 days,True
2023-12-07-survstat-rsv-HZI-ODEmodel.csv,2023-12-07,2023-12-07,2023-12-07,survstat,rsv,HZI-ODEmodel,0 days,False
2023-12-14-survstat-rsv-HZI-ODEmodel.csv,2023-12-15,2023-12-15,2023-12-14,survstat,rsv,HZI-ODEmodel,1 days,False
2023-12-21-survstat-rsv-HZI-ODEmodel.csv,2024-01-11,2024-01-11,2023-12-21,survstat,rsv,HZI-ODEmodel,21 days,True
2023-12-28-survstat-rsv-HZI-ODEmodel.csv,2024-01-11,2024-01-11,2023-12-28,survstat,rsv,HZI-ODEmodel,14 days,True
2024-01-04-survstat-rsv-HZI-ODEmodel.csv,2024-01-11,2024-01-11,2024-01-04,survstat,rsv,HZI-ODEmodel,7 days,True
2024-01-11-survstat-rsv-HZI-ODEmodel.csv,2024-01-11,2024-01-11,2024-01-11,survstat,rsv,HZI-ODEmodel,0 days,False
2024-01-18-survstat-rsv-HZI-ODEmodel.csv,2024-01-22,2024-01-22,2024-01-18,survstat,rsv,HZI-ODEmodel,4 days,True
2024-01-25-survstat-rsv-HZI-ODEmodel.csv,2024-01-26,2024-01-26,2024-01-25,survstat,rsv,HZI-ODEmodel,1 days,False
2024-02-01-survstat-rsv-HZI-ODEmodel.csv,2024-02-23,2024-02-23,2024-02-01,survstat,rsv,HZI-ODEmodel,22 days,True
2024-02-08-survstat-rsv-HZI-ODEmodel.csv,2024-02-23,2024-02-23,2024-02-08,survstat,rsv,HZI-ODEmodel,15 days,True
2024-02-15-survstat-rsv-HZI-ODEmodel.csv,2024-02-23,2024-02-23,2024-02-15,survstat,rsv,HZI-ODEmodel,8 days,True
2024-02-22-survstat-rsv-HZI-ODEmodel.csv,2024-02-23,2024-02-23,2024-02-22,survstat,rsv,HZI-ODEmodel,1 days,False
2024-02-29-survstat-rsv-HZI-ODEmodel.csv,2024-03-01,2024-03-01,2024-02-29,survstat,rsv,HZI-ODEmodel,1 days,False
2024-03-07-survstat-rsv-HZI-ODEmodel.csv,2024-03-08,2024-03-08,2024-03-07,survstat,rsv,HZI-ODEmodel,1 days,False
2024-03-14-survstat-rsv-HZI-ODEmodel.csv,2024-03-15,2024-03-15,2024-03-14,survstat,rsv,HZI-ODEmodel,1 days,False
2024-03-21-survstat-rsv-HZI-ODEmodel.csv,2024-03-21,2024-03-21,2024-03-21,survstat,rsv,HZI-ODEmodel,0 days,False
2024-03-28-survstat-rsv-HZI-ODEmodel.csv,2024-04-15,2024-04-15,2024-03-28,survstat,rsv,HZI-ODEmodel,18 days,True
2024-04-04-survstat-rsv-HZI-ODEmodel.csv,2024-04-15,2024-04-15,2024-04-04,survstat,rsv,HZI-ODEmodel,11 days,True
2024-04-11-survstat-rsv-HZI-ODEmodel.csv,2024-04-15,2024-04-15,2024-04-11,survstat,rsv,HZI-ODEmodel,4 days,True
2024-04-18-survstat-rsv-HZI-ODEmodel.csv,2024-05-03,2024-05-03,2024-04-18,survstat,rsv,HZI-ODEmodel,15 days,True
2024-04-25-survstat-rsv-HZI-ODEmodel.csv,2024-05-03,2024-05-03,2024-04-25,survstat,rsv,HZI-ODEmodel,8 days,True
2024-05-02-survstat-rsv-HZI-ODEmodel.csv,2024-05-03,2024-05-03,2024-05-02,survstat,rsv,HZI-ODEmodel,1 days,False
2024-05-09-survstat-rsv-HZI-ODEmodel.csv,2024-05-17,2024-05-17,2024-05-09,survstat,rsv,HZI-ODEmodel,8 days,True
2024-05-16-survstat-rsv-HZI-ODEmodel.csv,2024-05-17,2024-05-17,2024-05-16,survstat,rsv,HZI-ODEmodel,1 days,False
2024-05-23-survstat-rsv-HZI-ODEmodel.csv,2024-06-07,2024-06-07,2024-05-23,survstat,rsv,HZI-ODEmodel,15 days,True
2024-05-30-survstat-rsv-HZI-ODEmodel.csv,2024-06-07,2024-06-07,2024-05-30,survstat,rsv,HZI-ODEmodel,8 days,True
2024-06-06-survstat-rsv-HZI-ODEmodel.csv,2024-06-07,2024-06-07,2024-06-06,survstat,rsv,HZI-ODEmodel,1 days,False
2024-10-17-survstat-rsv-HZI-ODEmodel.csv,2024-10-29,2024-10-29,2024-10-17,survstat,rsv,HZI-ODEmodel,12 days,True
2024-10-24-survstat-rsv-HZI-ODEmodel.csv,2024-10-29,2024-10-29,2024-10-24,survstat,rsv,HZI-ODEmodel,5 days,True
2024-10-31-survstat-rsv-HZI-ODEmodel.csv,2024-11-01,2024-11-01,2024-10-31,survstat,rsv,HZI-ODEmodel,1 days,False
2024-11-07-survstat-rsv-HZI-ODEmodel.csv,2024-11-15,2024-11-15,2024-11-07,survstat,rsv,HZI-ODEmodel,8 days,True
2024-11-14-survstat-rsv-HZI-ODEmodel.csv,2024-11-15,2024-11-15,2024-11-14,survstat,rsv,HZI-ODEmodel,1 days,False
2024-11-21-survstat-rsv-HZI-ODEmodel.csv,2024-11-23,2024-11-23,2024-11-21,survstat,rsv,HZI-ODEmodel,2 days,False
2024-11-28-survstat-rsv-HZI-ODEmodel.csv,2024-12-02,2024-12-02,2024-11-28,survstat,rsv,HZI-ODEmodel,4 days,True
2024-12-05-survstat-rsv-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2024-12-05,survstat,rsv,HZI-ODEmodel,36 days,True
2024-12-12-survstat-rsv-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2024-12-12,survstat,rsv,HZI-ODEmodel,29 days,True
2024-12-19-survstat-rsv-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2024-12-19,survstat,rsv,HZI-ODEmodel,22 days,True
2024-12-26-survstat-rsv-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2024-12-26,survstat,rsv,HZI-ODEmodel,15 days,True
2025-01-02-survstat-rsv-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2025-01-02,survstat,rsv,HZI-ODEmodel,8 days,True
2025-01-09-survstat-rsv-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2025-01-09,survstat,rsv,HZI-ODEmodel,1 days,False
2025-01-16-survstat-rsv-HZI-ODEmodel.csv,2025-01-17,2025-01-17,2025-01-16,survstat,rsv,HZI-ODEmodel,1 days,False
2025-01-23-survstat-rsv-HZI-ODEmodel.csv,2025-01-24,2025-01-24,2025-01-23,survstat,rsv,HZI-ODEmodel,1 days,False
2025-01-30-survstat-rsv-HZI-ODEmodel.csv,2025-01-31,2025-01-31,2025-01-30,survstat,rsv,HZI-ODEmodel,1 days,False
2025-02-06-survstat-rsv-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-02-06,survstat,rsv,HZI-ODEmodel,50 days,True
2025-02-13-survstat-rsv-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-02-13,survstat,rsv,HZI-ODEmodel,43 days,True
2025-02-20-survstat-rsv-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-02-20,survstat,rsv,HZI-ODEmodel,36 days,True
2025-02-27-survstat-rsv-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-02-27,survstat,rsv,HZI-ODEmodel,29 days,True
2025-03-06-survstat-rsv-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-03-06,survstat,rsv,HZI-ODEmodel,22 days,True
2025-03-13-survstat-rsv-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-03-13,survstat,rsv,HZI-ODEmodel,15 days,True
2025-03-20-survstat-rsv-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-03-20,survstat,rsv,HZI-ODEmodel,8 days,True
2025-03-27-survstat-rsv-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-03-27,survstat,rsv,HZI-ODEmodel,1 days,False
2023-10-15-survstat-rsv-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-10-15,survstat,rsv,KIT-epinowcast,50 days,True
2023-10-22-survstat-rsv-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-10-22,survstat,rsv,KIT-epinowcast,43 days,True
2023-10-29-survstat-rsv-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-10-29,survstat,rsv,KIT-epinowcast,36 days,True
2023-11-05-survstat-rsv-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-11-05,survstat,rsv,KIT-epinowcast,29 days,True
2023-08-03-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-03,survstat,rsv,KIT-simple_nowcast,123 days,True
2023-08-10-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-10,survstat,rsv,KIT-simple_nowcast,116 days,True
2023-08-17-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-17,survstat,rsv,KIT-simple_nowcast,109 days,True
2023-08-24-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-24,survstat,rsv,KIT-simple_nowcast,102 days,True
2023-08-31-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-31,survstat,rsv,KIT-simple_nowcast,95 days,True
2023-09-07-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-07,survstat,rsv,KIT-simple_nowcast,88 days,True
2023-09-14-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-14,survstat,rsv,KIT-simple_nowcast,81 days,True
2023-09-21-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-21,survstat,rsv,KIT-simple_nowcast,74 days,True
2023-09-28-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-28,survstat,rsv,KIT-simple_nowcast,67 days,True
